Year,Name,Event Type,PDF Link,NIPS Link,Abstract,Bibtex Link,Authors
2017,Deep Hyperspherical Learning,Poster,https://papers.nips.cc/paper/6984-deep-hyperspherical-learning.pdf,https://papers.nips.cc/paper/6984-deep-hyperspherical-learning,Convolution as inner product has been the founding basis of convolutional neural networks (CNNs) and the key to end-to-end visual representation learning. Benefiting from deeper architectures; recent CNNs have demonstrated increasingly strong representation abilities. Despite such improvement; the increased depth and larger parameter space have also led to challenges in properly training a network. In light of such challenges; we propose hyperspherical convolution (SphereConv); a novel learning framework that gives angular representations on hyperspheres. We introduce SphereNet; deep hyperspherical convolution networks that are distinct from conventional inner product based convolutional networks. In particular; SphereNet adopts SphereConv as its basic convolution operator and is supervised by generalized angular softmax loss - a natural loss formulation under SphereConv. We show that SphereNet can effectively encode discriminative representation and alleviate training difficulty; leading to easier optimization; faster convergence and comparable (even better) classification accuracy over convolutional counterparts. We also provide some theoretical insights for the advantages of learning on hyperspheres. In addition; we introduce the learnable SphereConv; i.e.; a natural improvement over prefixed SphereConv; and SphereNorm; i.e.; hyperspherical learning as a normalization method. Experiments have verified our conclusions.,https://papers.nips.cc/paper/6984-deep-hyperspherical-learning/bibtex,Weiyang Liu; Yan-Ming Zhang; Xingguo Li; Zhiding Yu; Bo Dai; Tuo Zhao; Le Song
2017,On Tensor Train Rank Minimization : Statistical Efficiency and Scalable Algorithm,Poster,https://papers.nips.cc/paper/6982-on-tensor-train-rank-minimization-statistical-efficiency-and-scalable-algorithm.pdf,https://papers.nips.cc/paper/6982-on-tensor-train-rank-minimization-statistical-efficiency-and-scalable-algorithm,Tensor train (TT) decomposition provides a space-efficient representation for higher-order tensors. Despite its advantage; we face two crucial limitations when we apply the TT decomposition to machine learning problems: the lack of statistical theory and of scalable algorithms. In this paper; we address the limitations. First; we introduce a convex relaxation of the TT decomposition problem and derive its error bound for the tensor completion task. Next; we develop a randomized optimization method; in which the time complexity is as efficient as the space complexity is. In experiments; we numerically confirm the derived bounds and empirically demonstrate the performance of our method with a real higher-order tensor.,https://papers.nips.cc/paper/6982-on-tensor-train-rank-minimization-statistical-efficiency-and-scalable-algorithm/bibtex,Masaaki Imaizumi; Takanori Maehara; Kohei Hayashi
2017,Learning Deep Structured Multi-Scale Features using Attention-Gated CRFs for Contour Prediction,Poster,https://papers.nips.cc/paper/6985-learning-deep-structured-multi-scale-features-using-attention-gated-crfs-for-contour-prediction.pdf,https://papers.nips.cc/paper/6985-learning-deep-structured-multi-scale-features-using-attention-gated-crfs-for-contour-prediction,Recent works have shown that exploiting multi-scale representations deeply learned via convolutional neural networks (CNN) is of tremendous importance for accurate contour detection. This paper presents a novel approach for predicting contours which advances the state of the art in two fundamental aspects; i.e. multi-scale feature generation and fusion. Different from previous works directly considering multi-scale feature maps obtained from the inner layers of a primary CNN architecture; we introduce a hierarchical deep model which produces more rich and complementary representations. Furthermore; to refine and robustly fuse the representations learned at different scales; the novel Attention-Gated Conditional Random Fields (AG-CRFs) are proposed. The experiments ran on two publicly available datasets (BSDS500 and NYUDv2) demonstrate the effectiveness of the latent AG-CRF model and of the overall hierarchical framework.,https://papers.nips.cc/paper/6985-learning-deep-structured-multi-scale-features-using-attention-gated-crfs-for-contour-prediction/bibtex,Dan Xu; Wanli Ouyang; Xavier Alameda-Pineda; Elisa Ricci; Xiaogang Wang; Nicu Sebe
2017,Scalable Levy Process Priors for Spectral Kernel Learning,Poster,https://papers.nips.cc/paper/6983-scalable-levy-process-priors-for-spectral-kernel-learning.pdf,https://papers.nips.cc/paper/6983-scalable-levy-process-priors-for-spectral-kernel-learning,Gaussian processes are rich distributions over functions; with generalization properties determined by a kernel function. When used for long-range extrapolation; predictions are particularly sensitive to the choice of kernel parameters. It is therefore critical to account for kernel uncertainty in our predictive distributions. We propose a distribution over kernels formed by modelling a spectral mixture density with a Levy process. The resulting distribution has support for all stationary covariances---including the popular RBF; periodic; and Matern kernels---combined with inductive biases which enable automatic and data efficient learning; long-range extrapolation; and state of the art predictive performance. The proposed model also presents an approach to spectral regularization; as the Levy process introduces a sparsity-inducing prior over mixture components; allowing automatic selection over model order and pruning of extraneous components. We exploit the algebraic structure of the proposed process for O(n) training and O(1) predictions. We perform extrapolations having reasonable uncertainty estimates on several benchmarks; show that the proposed model can recover flexible ground truth covariances and that it is robust to errors in initialization.,https://papers.nips.cc/paper/6983-scalable-levy-process-priors-for-spectral-kernel-learning/bibtex,Phillip A. Jang; Andrew Loeb; Matthew Davidow; Andrew G. Wilson
2017,Variational Memory Addressing in Generative Models,Poster,https://papers.nips.cc/paper/6981-variational-memory-addressing-in-generative-models.pdf,https://papers.nips.cc/paper/6981-variational-memory-addressing-in-generative-models,Aiming to augment generative models with external memory; we interpret the output of a memory module with stochastic addressing as a conditional mixture distribution; where a read operation corresponds to sampling a discrete memory address and retrieving the corresponding content from memory. This perspective allows us to apply variational inference to memory addressing; which enables effective training of the memory module by using the target information to guide memory lookups. Stochastic addressing is particularly well-suited for generative models as it naturally encourages multimodality which is a prominent aspect of most high-dimensional datasets. Treating the chosen address as a latent variable also allows us to quantify the amount of information gained with a memory lookup and measure the contribution of the memory module to the generative process. To illustrate the advantages of this approach we incorporate it into a variational autoencoder and apply the resulting model to the task of generative few-shot learning. The intuition behind this architecture is that the memory module can pick a relevant template from memory and the continuous part of the model can concentrate on modeling remaining variations. We demonstrate empirically that our model is able to identify and access the relevant memory contents even with hundreds of unseen Omniglot characters in memory.,https://papers.nips.cc/paper/6981-variational-memory-addressing-in-generative-models/bibtex,J?rg Bornschein; Andriy Mnih; Daniel Zoran; Danilo Jimenez Rezende
2017,Structured Generative Adversarial Networks,Poster,https://papers.nips.cc/paper/6979-structured-generative-adversarial-networks.pdf,https://papers.nips.cc/paper/6979-structured-generative-adversarial-networks,We study the problem of conditional generative modeling based on designated semantics or structures. Existing models that build conditional generators either require massive labeled instances as supervision or are unable to accurately control the semantics of generated samples. We propose structured generative adversarial networks (SGANs) for semi-supervised conditional generative modeling. SGAN assumes the data x is generated conditioned on two independent latent variables: y that encodes the designated semantics; and z that contains other factors of variation. To ensure disentangled semantics in y and z; SGAN builds two collaborative games in the hidden space to minimize the reconstruction error of y and z; respectively. Training SGAN also involves solving two adversarial games that have their equilibrium concentrating at the true joint data distributions p(x; z) and p(x; y); avoiding distributing the probability mass diffusely over data space that MLE-based methods may suffer. We assess SGAN by evaluating its trained networks; and its performance on downstream tasks. We show that SGAN delivers a highly controllable generator; and disentangled representations; it also establishes start-of-the-art results across multiple datasets when applied for semi-supervised image classification (1.27%; 5.73%; 17.26% error rates on MNIST; SVHN and CIFAR-10 using 50; 1000 and 4000 labels; respectively). Benefiting from the separate modeling of y and z; SGAN can generate images with high visual quality and strictly following the designated semantic; and can be extended to a wide spectrum of applications; such as style transfer.,https://papers.nips.cc/paper/6979-structured-generative-adversarial-networks/bibtex,Zhijie Deng; Hao Zhang; Xiaodan Liang; Luona Yang; Shizhen Xu; Jun Zhu; Eric P. Xing
2017,Conservative Contextual Linear Bandits,Poster,https://papers.nips.cc/paper/6980-conservative-contextual-linear-bandits.pdf,https://papers.nips.cc/paper/6980-conservative-contextual-linear-bandits,Safety is a desirable property that can immensely increase the applicability of learning algorithms in real-world decision-making problems. It is much easier for a company to deploy an algorithm that is safe; i.e.; guaranteed to perform at least as well as a baseline. In this paper; we study the issue of safety in contextual linear bandits that have application in many different fields including personalized ad recommendation in online marketing. We formulate a notion of safety for this class of algorithms. We develop a safe contextual linear bandit algorithm; called conservative linear UCB (CLUCB); that simultaneously minimizes its regret and satisfies the safety constraint; i.e.; maintains its performance above a fixed percentage of the performance of a baseline strategy; uniformly over time. We prove an upper-bound on the regret of CLUCB and show that it can be decomposed into two terms: 1) an upper-bound for the regret of the standard linear UCB algorithm that grows with the time horizon and 2) a constant term that accounts for the loss of being conservative in order to satisfy the safety constraint. We empirically show that our algorithm is safe and validate our theoretical analysis.,https://papers.nips.cc/paper/6980-conservative-contextual-linear-bandits/bibtex,Abbas Kazerouni; Mohammad Ghavamzadeh; Yasin Abbasi; Benjamin Van Roy
2017,FALKON: An Optimal Large Scale Kernel Method,Poster,https://papers.nips.cc/paper/6978-falkon-an-optimal-large-scale-kernel-method.pdf,https://papers.nips.cc/paper/6978-falkon-an-optimal-large-scale-kernel-method,Kernel methods provide a principled way to perform non linear; nonparametric learning. They rely on solid functional analytic foundations and enjoy optimal statistical properties. However; at least in their basic form;  they have limited  applicability in large scale scenarios because of stringent computational requirements  in terms of time and especially memory. In this paper; we take a substantial step in scaling up kernel methods; proposing FALKON; a novel algorithm that allows to efficiently process millions of points. FALKON is derived combining several algorithmic principles; namely stochastic subsampling; iterative solvers and preconditioning. Our theoretical analysis shows that  optimal statistical accuracy  is achieved  requiring essentially $O(n)$ memory and $O(n\sqrt{n})$  time. An extensive experimental analysis on large scale datasets shows that; even with a single machine;  FALKON   outperforms  previous state of the art solutions; which exploit parallel/distributed architectures.,https://papers.nips.cc/paper/6978-falkon-an-optimal-large-scale-kernel-method/bibtex,Alessandro Rudi; Luigi Carratino; Lorenzo Rosasco
2017,Conic Scan-and-Cover algorithms for nonparametric topic modeling,Poster,https://papers.nips.cc/paper/6977-conic-scan-and-cover-algorithms-for-nonparametric-topic-modeling.pdf,https://papers.nips.cc/paper/6977-conic-scan-and-cover-algorithms-for-nonparametric-topic-modeling,We propose new algorithms for topic modeling when the number of topics is unknown. Our approach relies on an analysis of the concentration of mass and angular geometry of the topic simplex; a convex polytope constructed by taking the convex hull of vertices representing the latent topics. Our algorithms are shown in practice to have accuracy comparable to a Gibbs sampler in terms of topic estimation; which requires the number of topics be given. Moreover; they are one of the fastest among several state of the art parametric techniques. Statistical consistency of our estimator is established under some conditions.,https://papers.nips.cc/paper/6977-conic-scan-and-cover-algorithms-for-nonparametric-topic-modeling/bibtex,Mikhail Yurochkin; Aritra Guha; XuanLong Nguyen
2017,Interpolated Policy Gradient: Merging On-Policy and Off-Policy Gradient Estimation for Deep Reinforcement Learning,Poster,https://papers.nips.cc/paper/6974-interpolated-policy-gradient-merging-on-policy-and-off-policy-gradient-estimation-for-deep-reinforcement-learning.pdf,https://papers.nips.cc/paper/6974-interpolated-policy-gradient-merging-on-policy-and-off-policy-gradient-estimation-for-deep-reinforcement-learning,Off-policy model-free deep reinforcement learning methods using previously collected data can improve sample efficiency over on-policy policy gradient techniques. On the other hand; on-policy algorithms are often more stable and easier to use. This paper examines; both theoretically and empirically; approaches to merging on- and off-policy updates for deep reinforcement learning.  Theoretical results show that off-policy updates with a value function estimator can be interpolated with on-policy policy gradient updates whilst still satisfying performance bounds. Our analysis uses control variate methods to produce a family of policy gradient algorithms; with several recently proposed algorithms being special cases of this family. We then provide an empirical comparison of these techniques with the remaining algorithmic details fixed; and show how different mixing of off-policy gradient estimates with on-policy samples contribute to improvements in empirical performance. The final algorithm provides a generalization and unification of existing deep policy gradient techniques; has theoretical guarantees on the bias introduced by off-policy updates; and improves on the state-of-the-art model-free deep RL methods on a number of OpenAI Gym continuous control benchmarks.,https://papers.nips.cc/paper/6974-interpolated-policy-gradient-merging-on-policy-and-off-policy-gradient-estimation-for-deep-reinforcement-learning/bibtex,Shixiang Gu; Tim Lillicrap; Richard E. Turner; Zoubin Ghahramani; Bernhard Sch?lkopf; Sergey Levine
2017,Dynamic Routing Between Capsules,Poster,https://papers.nips.cc/paper/6975-dynamic-routing-between-capsules.pdf,https://papers.nips.cc/paper/6975-dynamic-routing-between-capsules,A capsule is a group of neurons whose activity vector represents the instantiation parameters of a specific type of entity such as an object or object part. We use the length of the activity vector to represent the probability that the entity exists and its orientation to represent the instantiation parameters. Active capsules at one level make predictions; via transformation matrices; for the instantiation parameters of higher-level capsules.  When multiple predictions agree; a higher level capsule becomes active. We show that a discrimininatively trained; multi-layer capsule system achieves state-of-the-art performance on MNIST and is considerably better than a convolutional net at recognizing highly overlapping digits. To achieve these results we use an iterative routing-by-agreement mechanism: A lower-level capsule prefers to send its output to higher level capsules whose activity vectors have a big scalar product with the prediction coming from the lower-level capsule.,https://papers.nips.cc/paper/6975-dynamic-routing-between-capsules/bibtex,Sara Sabour; Nicholas Frosst; Geoffrey E. Hinton
2017,Incorporating Side Information by Adaptive Convolution,Poster,https://papers.nips.cc/paper/6976-incorporating-side-information-by-adaptive-convolution.pdf,https://papers.nips.cc/paper/6976-incorporating-side-information-by-adaptive-convolution,Computer vision tasks often have side information available that is helpful to solve the task. For example; for crowd counting; the camera perspective (e.g.; camera angle and height) gives a clue about the appearance and scale of people in the scene. While side information has been shown to be useful for counting systems using traditional hand-crafted features; it has not been fully utilized in counting systems based on deep learning. In order to incorporate the available side information; we propose an adaptive convolutional neural network (ACNN); where the convolution filter weights adapt to the current scene context via the side information. In particular; we model the filter weights as a low-dimensional manifold within the high-dimensional space of filter weights. The filter weights are generated using a learned ``filter manifold'' sub-network; whose input is the side information. With the help of side information and adaptive weights; the ACNN can disentangle the variations related to the side information; and extract discriminative features related to the current context (e.g. camera perspective; noise level; blur kernel parameters). We demonstrate the effectiveness of  ACNN incorporating side information on 3 tasks: crowd counting; corrupted digit recognition; and image deblurring. Our experiments show that ACNN improves the performance compared to a plain CNN with a similar number of parameters. Since existing crowd counting datasets do not contain ground-truth side information; we collect a new dataset with the ground-truth camera angle and height as the side information.,https://papers.nips.cc/paper/6976-incorporating-side-information-by-adaptive-convolution/bibtex,Di Kang; Debarun Dhar; Antoni Chan
2017,Recursive Sampling for the Nystrom Method,Poster,https://papers.nips.cc/paper/6973-recursive-sampling-for-the-nystrom-method.pdf,https://papers.nips.cc/paper/6973-recursive-sampling-for-the-nystrom-method,We give the first algorithm for kernel Nystrom approximation that runs in linear time in the number of training points and is provably accurate for all kernel matrices; without dependence on regularity or incoherence conditions. The algorithm projects the kernel onto a set of s landmark points sampled by their ridge leverage scores; requiring just O(ns) kernel evaluations and O(ns^2) additional runtime. While leverage score sampling has long been known to give strong theoretical guarantees for Nystrom approximation; by employing a fast recursive sampling scheme; our algorithm is the first to make the approach scalable. Empirically we show that it finds more accurate kernel approximations in less time than popular techniques such as classic Nystrom approximation and the random Fourier features method.,https://papers.nips.cc/paper/6973-recursive-sampling-for-the-nystrom-method/bibtex,Cameron Musco; Christopher Musco
2017,InfoGAIL: Interpretable Imitation Learning from Visual Demonstrations,Poster,https://papers.nips.cc/paper/6971-infogail-interpretable-imitation-learning-from-visual-demonstrations.pdf,https://papers.nips.cc/paper/6971-infogail-interpretable-imitation-learning-from-visual-demonstrations,The goal of imitation learning is to mimic expert behavior without access to an explicit reward signal. Expert demonstrations provided by humans; however; often show significant variability due to latent factors that are typically not explicitly modeled. In this paper; we propose a new algorithm that can infer the latent structure of expert demonstrations in an unsupervised way. Our method; built on top of Generative Adversarial Imitation Learning; can not only imitate complex behaviors; but also learn interpretable and meaningful representations of complex behavioral data; including visual demonstrations. In the driving domain; we show that a model learned from human demonstrations is able to both accurately reproduce a variety of behaviors and accurately anticipate human actions using raw visual inputs. Compared with various baselines; our method can better capture the latent structure underlying expert demonstrations; often recovering semantically meaningful factors of variation in the data.,https://papers.nips.cc/paper/6971-infogail-interpretable-imitation-learning-from-visual-demonstrations/bibtex,Yunzhu Li; Jiaming Song; Stefano Ermon
2017,End-to-end Differentiable Proving,Oral,https://papers.nips.cc/paper/6969-end-to-end-differentiable-proving.pdf,https://papers.nips.cc/paper/6969-end-to-end-differentiable-proving,We introduce deep neural networks for end-to-end differentiable theorem proving that operate on dense vector representations of symbols.  These neural networks are recursively constructed by following the backward chaining algorithm as used in Prolog.  Specifically; we replace symbolic unification with a differentiable computation on vector representations of symbols using a radial basis function kernel; thereby combining symbolic reasoning with learning subsymbolic vector representations.  The resulting neural network can be trained to infer facts from a given incomplete knowledge base using gradient descent.  By doing so; it learns to (i) place representations of similar symbols in close proximity in a vector space; (ii) make use of such similarities to prove facts; (iii) induce logical rules; and (iv) it can use provided and induced logical rules for complex multi-hop reasoning.  On four benchmark knowledge bases we demonstrate that this architecture outperforms ComplEx; a state-of-the-art neural link prediction model; while at the same time inducing interpretable function-free first-order logic rules.,https://papers.nips.cc/paper/6969-end-to-end-differentiable-proving/bibtex,Tim Rockt?schel; Sebastian Riedel
2017,Variational Laws of Visual Attention for Dynamic Scenes,Poster,https://papers.nips.cc/paper/6972-variational-laws-of-visual-attention-for-dynamic-scenes.pdf,https://papers.nips.cc/paper/6972-variational-laws-of-visual-attention-for-dynamic-scenes,Computational models of visual attention are at the crossroad of disciplines like cognitive science; computational neuroscience; and computer vision. This paper proposes a model of attentional scanpath that is based on the principle that there are foundational laws that drive the emergence of visual attention. We devise variational laws of the eye-movement that rely on a generalized view of the Least Action Principle in physics. The potential energy  captures details  as well as peripheral visual features; while the kinetic energy corresponds with the classic interpretation in analytic mechanics. In addition; the Lagrangian contains a brightness invariance term; which characterizes significantly the scanpath trajectories. We obtain differential equations of visual attention as the stationary point of the generalized action; and we propose an algorithm to estimate the model parameters.  Finally; we report experimental results to validate the model in tasks of saliency detection.,https://papers.nips.cc/paper/6972-variational-laws-of-visual-attention-for-dynamic-scenes/bibtex,Dario Zanca; Marco Gori
2017,Influence Maximization with \varepsilon-Almost Submodular Threshold Functions,Poster,https://papers.nips.cc/paper/6970-influence-maximization-with-varepsilon-almost-submodular-threshold-functions.pdf,https://papers.nips.cc/paper/6970-influence-maximization-with-varepsilon-almost-submodular-threshold-functions,Influence maximization is the problem of selecting $k$ nodes in a social network to maximize their influence spread. The problem has been extensively studied but most works focus on the submodular influence diffusion models. In this paper; motivated by empirical evidences; we explore influence maximization in the non-submodular regime. In particular; we study the general threshold model in which a fraction of nodes have non-submodular threshold functions; but their threshold functions are closely upper- and lower-bounded by some submodular functions (we call them $\varepsilon$-almost submodular). We first show a strong hardness result: there is no $1/n^{\gamma/c}$ approximation for influence maximization (unless P = NP) for all networks with up to $n^{\gamma}$ $\varepsilon$-almost submodular nodes; where $\gamma$ is in (0;1) and $c$ is a parameter depending on $\varepsilon$. This indicates that influence maximization is still hard to approximate even though threshold functions are close to submodular. We then provide $(1-\varepsilon)^{\ell}(1-1/e)$ approximation algorithms when the number of $\varepsilon$-almost submodular nodes is $\ell$. Finally; we conduct experiments on a number of real-world datasets; and the results demonstrate that our approximation algorithms outperform other baseline algorithms.,https://papers.nips.cc/paper/6970-influence-maximization-with-varepsilon-almost-submodular-threshold-functions/bibtex,Qiang Li; Wei Chen; Institute of Computing Xiaoming Sun; Institute of Computing Jialin Zhang
2017,Diving into the shallows: a computational perspective on large-scale shallow learning,Poster,https://papers.nips.cc/paper/6968-diving-into-the-shallows-a-computational-perspective-on-large-scale-shallow-learning.pdf,https://papers.nips.cc/paper/6968-diving-into-the-shallows-a-computational-perspective-on-large-scale-shallow-learning,Remarkable recent success of deep neural networks has not been easy to analyze theoretically. It has been  particularly hard to disentangle relative significance of architecture and optimization in achieving accurate classification on large datasets. On the flip side; shallow methods (such as kernel methods) have  encountered obstacles in scaling to large data; despite excellent performance on smaller datasets; and extensive theoretical analysis. Practical methods; such as variants of gradient descent used so successfully in deep learning; seem to perform below par when applied to kernel methods. This difficulty has sometimes been attributed to the limitations of shallow  architecture.   In this paper we  identify a basic limitation in gradient descent-based optimization methods when used in conjunctions with smooth kernels. Our analysis demonstrates that only a vanishingly small fraction of the function space is reachable after a polynomial number of gradient descent iterations. That drastically limits the approximating power of gradient descent leading to over-regularization. The issue is purely algorithmic; persisting even in the limit of infinite data.  To address this shortcoming in practice; we introduce EigenPro iteration; a simple and direct preconditioning scheme using a small number of approximately computed eigenvectors. It can also be viewed as learning a kernel optimized for gradient descent. Injecting this small; computationally inexpensive and SGD-compatible; amount of approximate second-order information leads to major improvements in convergence. For large data; this leads to a  significant performance  boost over the state-of-the-art kernel methods. In particular; we are able to match or improve the results reported in the literature at a small fraction of their computational budget. For complete version of this paper see https://arxiv.org/abs/1703.10622.,https://papers.nips.cc/paper/6968-diving-into-the-shallows-a-computational-perspective-on-large-scale-shallow-learning/bibtex,SIYUAN MA; Mikhail Belkin
2017,Welfare Guarantees from Data,Poster,https://papers.nips.cc/paper/6967-welfare-guarantees-from-data.pdf,https://papers.nips.cc/paper/6967-welfare-guarantees-from-data,Analysis of efficiency of outcomes in game theoretic settings has been a main item of study at the intersection of economics and computer science. The notion of the price of anarchy takes a worst-case stance to efficiency analysis; considering instance independent guarantees of efficiency. We propose a data-dependent analog of the price of anarchy that refines this worst-case assuming access to samples of strategic behavior. We focus on auction settings; where the latter is non-trivial due to the private information held by participants. Our approach to bounding the efficiency from data is robust to statistical errors and mis-specification. Unlike traditional econometrics; which seek to learn the private information of players from observed behavior and then analyze properties of the outcome; we directly quantify the inefficiency without going through the private information. We apply our approach to datasets from a sponsored search auction system and find empirical results that are a significant improvement over bounds from worst-case analysis.,https://papers.nips.cc/paper/6967-welfare-guarantees-from-data/bibtex,Darrell Hoy; Denis Nekipelov; Vasilis Syrgkanis
2017,Universal consistency and minimax rates for online Mondrian Forests,Poster,https://papers.nips.cc/paper/6966-universal-consistency-and-minimax-rates-for-online-mondrian-forests.pdf,https://papers.nips.cc/paper/6966-universal-consistency-and-minimax-rates-for-online-mondrian-forests,We establish the consistency of an algorithm of Mondrian Forests~\cite{lakshminarayanan2014mondrianforests;lakshminarayanan2016mondrianuncertainty}; a randomized classification algorithm that can be implemented online.  First; we amend the original Mondrian Forest algorithm proposed in~\cite{lakshminarayanan2014mondrianforests}; that considers a \emph{fixed} lifetime parameter.  Indeed; the fact that this parameter is fixed actually hinders statistical consistency of the original procedure.  Our modified Mondrian Forest algorithm grows trees with increasing lifetime parameters $\lambda_n$; and uses an alternative updating rule; allowing to work also in an online fashion.   Second; we provide a theoretical analysis establishing simple conditions for consistency. Our theoretical analysis also exhibits a surprising fact: our algorithm achieves the minimax rate (optimal rate) for the estimation of a Lipschitz regression function; which is a strong extension of previous results~\cite{arlot2014purf_bias} to an \emph{arbitrary dimension}.,https://papers.nips.cc/paper/6966-universal-consistency-and-minimax-rates-for-online-mondrian-forests/bibtex,Jaouad Mourtada; St?phane Ga?ffas; Erwan Scornet
2017,Multiresolution Kernel Approximation for Gaussian Process Regression,Poster,https://papers.nips.cc/paper/6964-multiresolution-kernel-approximation-for-gaussian-process-regression.pdf,https://papers.nips.cc/paper/6964-multiresolution-kernel-approximation-for-gaussian-process-regression,Gaussian process regression generally does not scale to beyond a few thousands data points without applying some sort of kernel approximation method. Most approximations focus on the high eigenvalue part of the spectrum of the kernel matrix; $K$; which leads to bad performance when the length scale of the kernel is small. In this paper we introduce Multiresolution Kernel Approximation (MKA); the first true broad bandwidth kernel approximation algorithm.  Important points about MKA are that it is memory efficient; and it is a direct method;  which means that it also makes it easy to approximate $K^{-1}$ and $\mathop{\textrm{det}}(K)$.,https://papers.nips.cc/paper/6964-multiresolution-kernel-approximation-for-gaussian-process-regression/bibtex,Yi Ding; Risi Kondor; Jonathan Eskreis-Winkler
2017,Collapsed variational Bayes for Markov jump processes,Poster,https://papers.nips.cc/paper/6965-collapsed-variational-bayes-for-markov-jump-processes.pdf,https://papers.nips.cc/paper/6965-collapsed-variational-bayes-for-markov-jump-processes,Markov jump processes are continuous-time stochastic processes widely used in statistical applications in the natural sciences; and more recently in machine learning. Inference for these models typically proceeds via Markov chain Monte Carlo; and can suffer from various computational challenges. In this work; we propose a novel collapsed variational inference algorithm to address this issue. Our work leverages ideas from discrete-time Markov chains; and exploits a connection between these two through an idea called uniformization. Our algorithm proceeds by marginalizing out the parameters of the Markov jump process; and then approximating the distribution over the trajectory with a factored distribution over segments of a piecewise-constant function. Unlike MCMC schemes that marginalize out transition times of a piecewise-constant process; our scheme optimizes the discretization of time; resulting in significant computational savings. We apply our ideas to synthetic data as well as a dataset of check-in recordings; where we demonstrate superior performance over state-of-the-art MCMC methods.,https://papers.nips.cc/paper/6965-collapsed-variational-bayes-for-markov-jump-processes/bibtex,Boqian Zhang; Jiangwei Pan; Vinayak A. Rao
2017,Visual Reference Resolution using Attention Memory for Visual Dialog,Poster,https://papers.nips.cc/paper/6962-visual-reference-resolution-using-attention-memory-for-visual-dialog.pdf,https://papers.nips.cc/paper/6962-visual-reference-resolution-using-attention-memory-for-visual-dialog,Visual dialog is a task of answering a series of inter-dependent questions given an input image; and often requires to resolve visual references among the questions. This problem is different from visual question answering (VQA); which relies on spatial attention ({\em a.k.a. visual grounding}) estimated from an image and question pair. We propose a novel attention mechanism that exploits visual attentions in the past to resolve the current reference in the visual dialog scenario. The proposed model is equipped with an associative attention memory storing a sequence of previous (attention; key) pairs. From this memory; the model retrieves previous attention; taking into account recency; that is most relevant for the current question; in order to resolve potentially ambiguous reference(s). The model then merges the retrieved attention with the tentative one to obtain the final attention for the current question; specifically; we use dynamic parameter prediction to combine the two attentions conditioned on the question. Through extensive experiments on a new synthetic visual dialog dataset; we show that our model significantly outperforms the state-of-the-art (by ~16 % points) in the situation where the visual reference resolution plays an important role. Moreover; the proposed model presents superior performance (~2 % points improvement) in the Visual Dialog dataset; despite having significantly fewer parameters than the baselines.,https://papers.nips.cc/paper/6962-visual-reference-resolution-using-attention-memory-for-visual-dialog/bibtex,Paul Hongsuck Seo; Andreas Lehrmann; Bohyung Han; Leonid Sigal
2017,Joint distribution optimal transportation for domain adaptation,Poster,https://papers.nips.cc/paper/6963-joint-distribution-optimal-transportation-for-domain-adaptation.pdf,https://papers.nips.cc/paper/6963-joint-distribution-optimal-transportation-for-domain-adaptation,This paper deals with the unsupervised domain adaptation problem; where one wants to estimate a prediction function $f$ in a given target domain without any labeled sample by exploiting the knowledge available from a source domain where labels are known. Our work makes the following assumption: there exists a  non-linear transformation between the joint feature/label space distributions of the two domain $\ps$ and $\pt$. We propose a solution of this problem with optimal transport; that allows to recover an estimated target $\pt^f=(X;f(X))$ by optimizing simultaneously the optimal coupling and $f$. We show that our method corresponds to the minimization of a bound on the target error; and provide an efficient algorithmic solution; for which convergence is proved. The versatility of our approach; both in terms of class of hypothesis or loss functions is demonstrated with real world classification and regression problems; for which we reach or surpass state-of-the-art results.,https://papers.nips.cc/paper/6963-joint-distribution-optimal-transportation-for-domain-adaptation/bibtex,Nicolas Courty; R?mi Flamary; Amaury Habrard; Alain Rakotomamonjy
2017,Geometric Matrix Completion with Recurrent Multi-Graph Neural Networks,Poster,https://papers.nips.cc/paper/6960-geometric-matrix-completion-with-recurrent-multi-graph-neural-networks.pdf,https://papers.nips.cc/paper/6960-geometric-matrix-completion-with-recurrent-multi-graph-neural-networks,Matrix completion models are among the most common formulations of recommender systems. Recent works have showed a boost of performance of these techniques when introducing the pairwise relationships between users/items in the form of graphs; and imposing smoothness priors on these graphs. However; such techniques do not fully exploit the local stationary structures on user/item graphs; and the number of parameters to learn is linear w.r.t. the number of users and items. We propose a novel approach to overcome these limitations by using geometric deep learning on graphs. Our matrix completion architecture combines a novel multi-graph convolutional neural network that can learn meaningful statistical graph-structured patterns from users and items; and a recurrent neural network that applies a learnable diffusion on the score matrix. Our neural network system is computationally attractive as it requires a constant number of parameters independent of the matrix size. We apply our method on several standard datasets; showing that it outperforms state-of-the-art matrix completion techniques.,https://papers.nips.cc/paper/6960-geometric-matrix-completion-with-recurrent-multi-graph-neural-networks/bibtex,Federico Monti; Michael Bronstein; Xavier Bresson
